조사지번호,조사지명,설치일,수거일,수령,수고,수관올폐도,관목피복도,피복도초본율,낙엽피복도,암반피복도,고사목피복도,낙엽층두께,위도,경도,임종명,주요수종명,임상명,해발고도,방향,경사,강수량,일사량,한랭지수,온량지수,평균온도,최저온도,최고온도,식생지수,강,목,과,개체수,
179,경상남도 거창군 웅양면 노현리,20080703,20080726,50-60년,15m,70,30,18,82,10,2,8,35 48 45.5,127 55 25.1,자연림,굴참나무,활엽수림,314,3,3,1369,15,-19,89,11,-9,29,4459,곤충,메뚜기,귀뚜라미,8,
179,경상남도 거창군 웅양면 노현리,20080703,20080726,50-60년,15m,70,30,18,82,10,2,8,35 48 45.5,127 55 25.1,자연림,굴참나무,활엽수림,314,3,3,1369,15,-19,89,11,-9,29,4459,곤충,메뚜기,모메뚜기,19,
179,경상남도 거창군 웅양면 노현리,20080703,20080726,50-60년,15m,70,30,18,82,10,2,8,35 48 45.5,127 55 25.1,자연림,굴참나무,활엽수림,314,3,3,1369,15,-19,89,11,-9,29,4459,곤충,벌,개미,215,
179,경상남도 거창군 웅양면 노현리,20080703,20080726,50-60년,15m,70,30,18,82,10,2,8,35 48 45.5,127 55 25.1,자연림,굴참나무,활엽수림,314,3,3,1369,15,-19,89,11,-9,29,4459,곤충,벌,거미,28,
179,경상남도 거창군 웅양면 노현리,20080703,20080726,50-60년,15m,70,30,18,82,10,2,8,35 48 45.5,127 55 25.1,자연림,굴참나무,활엽수림,314,3,3,1369,15,-19,89,11,-9,29,4459,곤충,벌,,12,
179,경상남도 거창군 웅양면 노현리,20080703,20080726,50-60년,15m,70,30,18,82,10,2,8,35 48 45.5,127 55 25.1,자연림,굴참나무,활엽수림,314,3,3,1369,15,-19,89,11,-9,29,4459,곤충,집게벌레,,1,
179,경상남도 거창군 웅양면 노현리,20080703,20080726,50-60년,15m,70,30,18,82,10,2,8,35 48 45.5,127 55 25.1,자연림,굴참나무,활엽수림,314,3,3,1369,15,-19,89,11,-9,29,4459,곤충,톡토기,,502,
179,경상남도 거창군 웅양면 노현리,20080703,20080726,50-60년,15m,70,30,18,82,10,2,8,35 48 45.5,127 55 25.1,자연림,굴참나무,활엽수림,314,3,3,1369,15,-19,89,11,-9,29,4459,곤충,파리,,237,
179,경상남도 거창군 웅양면 노현리,20080703,20080726,50-60년,15m,70,30,18,82,10,2,8,35 48 45.5,127 55 25.1,자연림,굴참나무,활엽수림,314,3,3,1369,15,-19,89,11,-9,29,4459,지네,돌지네,,4,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,갑각,등각,쥐며느리,21,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,거미,거미,,88,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,거미,응애,,3,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,거미,장님거미,,1,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,나비,,7,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,노린제,,3,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,대벌레,,1,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,딱정벌레,딱정벌레,32,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,딱정벌레,반날개,4,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,딱정벌레,풍뎅이,3,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,매미,진딧물,3,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,메뚜기,곱등이,9,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,메뚜기,모메뚜기,1,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,벌,개미,150,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,벌,,42,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,톡토기,,44,
178,경북 경주시 진현동 토함산,20080621,20080707,80년이상,18m이상,82,32,38,90,0,0,4,35 47 3.1,129 20 32.1,자연림,소나무 참나무 단풍나무류,침엽수림,307,6,17,1513,13,-12,97,12,-6,28,6173,곤충,파리,,404,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,갑각,등각,쥐며느리,51,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,거미,거미,,96,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,거미,응애,,22,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,나비,,5,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,노린제,,1,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,돌좀,,27,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,딱정벌레,딱정벌레,32,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,딱정벌레,물방개,1,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,딱정벌레,반날개,16,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,딱정벌레,쇠똥구리,2,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,딱정벌레,,13,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,메뚜기,곱등이,47,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,메뚜기,귀뚜라미,2,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,벌,개미,56,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,벌,,12,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,톡토기,,82,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,곤충,파리,,143,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,노래기,띠노래기,,47,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,지네,돌지네,,1,
173,경북 경주시 안강읍 매봉산 입구,20080621,20080707,20년,8m,76,36,20,84,0,2,1,35 58 59.6,129 12 55.8,자연림,조림지>자연림,침엽수림,27,2,3,1154,13,-9,108,13,-5,30,4918,지네,띠노래기,,17,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,갑각,등각,쥐며느리,48,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,거미,거미,,37,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,거미,응애,,10,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,나비,,4,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,노린제,,3,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,다듬이벌레,,1,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,돌좀,,9,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,딱정벌레,딱정벌레,31,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,딱정벌레,반날개,36,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,딱정벌레,방아벌레,1,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,딱정벌레,쇠똥구리,30,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,딱정벌레,풍뎅이,1,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,딱정벌레,하늘소,1,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,딱정벌레,,2,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,매미,진딧물,1,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,매미,,5,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,메뚜기,곱등이,8,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,메뚜기,귀뚜라미,9,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,메뚜기,모메뚜기,1,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,바퀴벌레,,3,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,벌,개미,112,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,벌,,27,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,톡토기,,67,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,파리,,521,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,곤충,풋잠자리,,1,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,노래기,각시노래기,,5,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,노래기,곰보노래기,,6,
172,경북 포항시 대송면 남성1리,20080622,20080707,30-40년,15m정도,88,44,6,64,0,10,1,35 58 24.2,129 21 18.9,자연림,상수리나무 대나무,활엽수림,15,2,2,1186,13,-5,114,14,-3,30,4411,노래기,띠노래기,,11,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,갑각,등각,쥐며느리,135,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,거미,거미,,75,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,거미,응애,,2,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,거미,장님거미,,3,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,나비,,6,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,노린재,,11,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,돌좀,,43,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,딱정벌레,딱정벌레,96,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,딱정벌레,반날개,122,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,띠노래기,,2,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,매미,진딧물,2,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,매미,,3,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,메뚜기,곱등이,10,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,메뚜기,귀뚜라미,13,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,벌,개미,154,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,벌,,19,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,톡토기,,116,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,곤충,파리,,157,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,노래기,띠노래기,,15,
169,경상북도 고령군 운수면 봉평리 의봉산 부근,20080703,20080725,30-40년,12-15m,70,30,24,98,0,8,3,35 47 21.1,128 18 8.9,자연림,상수리나무 등,활엽수림,161,2,12,1237,15,-13,104,12,-7,30,4068,지네,돌지네,,1,
168,경북 칠곡군 왜관읍 반계리 송정자연휴양림,20080604,20080624,30-40년,20-30m,64,28,12,76,0,4,2,36 01 15.1,128 26 47.1,자연림,소나무 굴참나무 때죽나무 등,침엽수림,264,6,5,1174,13,-17,97,11,-8,30,5643,갑각,등각,쥐며느리,7,
168,경북 칠곡군 왜관읍 반계리 송정자연휴양림,20080604,20080624,30-40년,20-30m,64,28,12,76,0,4,2,36 01 15.1,128 26 47.1,자연림,소나무 굴참나무 때죽나무 등,침엽수림,264,6,5,1174,13,-17,97,11,-8,30,5643,거미,거미,,50,
168,경북 칠곡군 왜관읍 반계리 송정자연휴양림,20080604,20080624,30-40년,20-30m,64,28,12,76,0,4,2,36 01 15.1,128 26 47.1,자연림,소나무 굴참나무 때죽나무 등,침엽수림,264,6,5,1174,13,-17,97,11,-8,30,5643,거미,응애,,9,
168,경북 칠곡군 왜관읍 반계리 송정자연휴양림,20080604,20080624,30-40년,20-30m,64,28,12,76,0,4,2,36 01 15.1,128 26 47.1,자연림,소나무 굴참나무 때죽나무 등,침엽수림,264,6,5,1174,13,-17,97,11,-8,30,5643,거미,장님거미,,2,
168,경북 칠곡군 왜관읍 반계리 송정자연휴양림,20080604,20080624,30-40년,20-30m,64,28,12,76,0,4,2,36 01 15.1,128 26 47.1,자연림,소나무 굴참나무 때죽나무 등,침엽수림,264,6,5,1174,13,-17,97,11,-8,30,5643,곤충,나비,,2,
168,경북 칠곡군 왜관읍 반계리 송정자연휴양림,20080604,20080624,30-40년,20-30m,64,28,12,76,0,4,2,36 01 15.1,128 26 47.1,자연림,소나무 굴참나무 때죽나무 등,침엽수림,264,6,5,1174,13,-17,97,11,-8,30,5643,곤충,노린재,,1,
168,경북 칠곡군 왜관읍 반계리 송정자연휴양림,20080604,20080624,30-40년,20-30m,64,28,12,76,0,4,2,36 01 15.1,128 26 47.1,자연림,소나무 굴참나무 때죽나무 등,침엽수림,264,6,5,1174,13,-17,97,11,-8,30,5643,곤충,다듬이벌레,,1,
168,경북 칠곡군 왜관읍 반계리 송정자연휴양림,20080604,20080624,30-40년,20-30m,64,28,12,76,0,4,2,36 01 15.1,128 26 47.1,자연림,소나무 굴참나무 때죽나무 등,침엽수림,264,6,5,1174,13,-17,97,11,-8,30,5643,곤충,딱정벌레,딱정벌레,30,
168,경북 칠곡군 왜관읍 반계리 송정자연휴양림,20080604,20080624,30-40년,20-30m,64,28,12,76,0,4,2,36 01 15.1,128 26 47.1,자연림,소나무 굴참나무 때죽나무 등,침엽수림,264,6,5,1174,13,-17,97,11,-8,30,5643,곤충,딱정벌레,반날개,8,
168,경북 칠곡군 왜관읍 반계리 송정자연휴양림,20080604,20080624,30-40년,20-30m,64,28,12,76,0,4,2,36 01 15.1,128 26 47.1,자연림,소나무 굴참나무 때죽나무 등,침엽수림,264,6,5,1174,13,-17,97,11,-8,30,5643,곤충,매미,진딧물,3,
168,경북 칠곡군 왜관읍 반계리 송정자연휴양림,20080604,20080624,30-40년,20-30m,64,28,12,76,0,4,2,36 01 15.1,128 26 47.1,자연림,소나무 굴참나무 때죽나무 등,침엽수림,264,6,5,1174,13,-17,97,11,-8,30,5643,곤충,매미,,1,
168,경북 칠곡군 왜관읍 반계리 송정자연휴양림,20080604,20080624,30-40년,20-30m,64,28,12,76,0,4,2,36 01 15.1,128 26 47.1,자연림,소나무 굴참나무 때죽나무 등,침엽수림,264,6,5,1174,13,-17,97,11,-8,30,5643,곤충,메뚜기,곱등이,7,
